I,Q,I_pim,Q_pim
2988.2765957057873,22468.609430414865,0.750859,-0.54740036
-15078.682173466768,-2237.1692351635215,-0.0006611347,0.09687331
-27104.476365374652,-26664.31129925042,0.5694214,0.21594974
-29426.44804447037,-42259.88455954198,2.0582733,0.2798649
-21935.565497126805,-43418.85129328192,2.2476785,0.116041005
-7805.863053377414,-29535.47975809747,1.6686066,-0.022625625
7797.786630145777,-5253.713312180039,0.75024515,-0.3140421
19698.396261963284,21071.38821134162,-0.052245498,-1.4448144
24402.91279439199,40333.65761879649,0.6609966,-1.4380792
21111.7703274998,45805.434358230734,1.5164227,-0.712569
11658.316934868388,35532.224007588135,1.3418274,-0.39055073
-399.7829499660445,13047.461730709998,0.80280626,-0.20181417
-11133.349424811966,-13907.600804879366,0.9995414,0.52299714
-17554.10589396359,-36041.03867118128,2.0412846,0.49486375
-18353.67179389568,-45765.05224207255,2.2165694,0.09408057
-14036.823576585562,-39816.766531971705,1.8181463,-0.04703194
-6428.8328923832605,-20356.62475534172,1.3594575,0.18963477
2095.8318286098697,5823.101150010466,0.92939806,0.27431273
9324.23062092522,29713.161069193487,0.8500179,-0.21108526
13737.995917014983,43200.78786602772,1.2627913,-0.28991872
14630.4406841109,41860.10160957593,1.381481,-0.26761538
12062.138096450251,26413.942179069665,1.4035234,-0.30937463
6691.316647411472,2374.4684301013554,1.7259501,-0.060111582
-351.32441057622094,-21927.48907389517,2.2151747,0.5417471
-7591.837837739026,-38278.2079063448,2.1286774,0.19674414
-13358.404025128031,-41375.51621567769,1.8128903,-0.032829463
